timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1620399131269, 0.019647, -0.057903, 0.022135, -0.285211, -0.098373, 0.119692, 1
1620399131369, -0.007777, 0.00888, 0.004787, 0.020497, -0.005212, 0.040743, 1
1620399131470, -0.008753, 0.007146, 0.000311, 0.059111, 0.021518, -0.023886, 1
1620399131570, -0.000651, 0.002008, -0.000769, -0.002024, 0.001553, 0.02621, 1
1620399131671, -0.002029, 0.000811, 0.004116, 0.02536, -0.007523, 0.039037, 1
1620399131771, 0.002056, -0.004367, -0.000138, -0.007599, 0.000126, 0.001641, 1
1620399131872, -0.002934, -0.007906, -0.003844, 0.005343, 0.009868, 0.026722, 1
1620399131972, 0.00976, -0.020898, -0.007462, 0.041781, -0.001561, 0.067244, 1
1620399132073, 0.005574, 0.004129, 0.005404, 0.027028, 0.003136, 0.045769, 1
1620399132173, -0.003735, 0.004881, 0.009136, 0.096421, 0.011999, 0.036593, 1
1620399132273, 0.007578, 0.010427, 0.015797, -0.012853, 0.017853, 0.042962, 1
1620399132374, 0.000932, 0.003851, 0.002433, 0.064349, 0.02233, 0.0963, 1
1620399132474, 0.007989, 0.006766, 0.00534, -0.025275, 0.012216, 0.025191, 1
1620399132575, 0.008755, -0.001715, 0.003718, -0.059367, 0.025002, -0.057419, 1
1620399132675, -0.065268, 0.076943, -0.013407, -0.013375, -0.111002, 0.042421, 1
1620399132776, 0.232455, 0.200252, -0.091803, -0.472807, -0.316936, -0.436469, 1
1620399132876, 0.365722, 0.315141, 0.05174, -0.785606, 0.145116, -0.955122, 1
1620399132977, 0.133816, 0.109345, 0.226946, -1.002509, 1.353629, -2.669725, 1
1620399133077, 0.122859, -0.456588, -0.080252, -0.505334, 1.756232, -2.160187, 1
1620399133178, -0.099561, -0.222872, -0.145798, 0.220657, 1.084086, -0.997894, 1
1620399133278, -0.11491, -0.082759, -0.18079, 1.498314, 0.257238, -0.232582, 1
1620399133379, -0.018911, -0.017265, 0.090073, -0.380801, 0.362437, -0.540538, 1
1620399133479, 0.073093, -0.015538, 0.241078, -0.164557, 0.14999, 0.214172, 1
1620399133580, -0.039515, -0.157618, -0.087011, 0.179117, -0.067354, -0.141374, 1
1620399133680, 0.032971, 0.030676, -0.015657, 0.154433, 0.01769, -0.11415, 1
1620399133781, -0.000232, -0.040564, -0.021272, 0.057505, 0.020558, -0.019152, 1
1620399133881, -0.009598, -0.068221, -0.001071, 0.114476, 0.032926, 0.105921, 1
1620399133982, -0.057973, -0.147858, 0.068084, -0.071252, 0.076919, 0.433816, 1
1620399134082, 0.081169, -0.080876, -0.03937, 0.94234, 0.04801, 1.032237, 1
1620399134183, -0.013974, 0.152439, 0.067299, 0.21267, 0.090368, 0.772094, 1
1620399134283, -0.000176, 0.061678, 0.128888, -0.500863, 0.700315, 0.440961, 1
1620399134384, -0.00254, 0.121181, -0.225806, -0.517098, 0.402952, -0.097916, 1
1620399134484, -0.003233, -0.008944, 0.077704, -0.052666, 0.05311, -0.000147, 1
1620399134585, 0.009758, 0.014136, 0.011494, 0.129615, -0.009272, -0.003474, 1
1620399134685, 0.065841, 0.256333, -0.215441, 1.43852, -0.580191, -0.203886, 1
1620399134786, -0.167963, -0.201967, -0.269719, 0.587853, -1.946655, -0.023422, 1
1620399134886, -0.122724, -0.192829, 0.155529, 2.222707, -1.562556, 1.461727, 1
1620399134987, 0.013603, -0.039197, -0.061352, 3.282791, -1.539233, 1.531562, 1
1620399135087, 0.144547, 0.106201, 0.025337, 6.574888, -1.014441, 1.509064, 1
1620399135188, -0.007467, -0.021938, -0.120109, -0.982267, 0.514353, 0.559233, 1
1620399135288, -0.14419, 0.166441, -0.132341, -1.383152, -0.147987, -0.27388, 1
1620399135389, -0.114219, -0.084433, -0.043503, -0.058001, -0.514895, -0.723268, 1
1620399135489, 0.141308, 0.026959, 0.062008, -0.603262, -0.151044, -1.672366, 1
1620399135590, 0.104363, -0.011638, -0.173388, -3.585816, 0.294675, -1.436957, 1
1620399135690, 0.133475, -0.147343, 0.180331, -6.850857, 0.91178, -0.585379, 1
1620399135791, 0.415077, -0.331945, -0.224719, -3.111714, -1.506644, 1.843302, 1
1620399135891, 0.953256, -0.172009, -0.587368, 2.263587, -3.16353, 3.918846, 1
1620399135992, -0.531346, 0.240875, 0.509527, 3.073566, -0.654362, 2.658337, 1
1620399136092, -0.583546, 0.598548, 0.309236, -0.031753, 0.17965, 2.008113, 1
1620399136193, -0.218371, 0.764874, 0.122098, -1.124764, 0.623125, 0.509102, 1
1620399136293, 0.396968, -0.156421, -0.034097, -3.365169, 1.117577, -0.370166, 1
1620399136394, -0.161952, -0.859267, 0.262074, 0.46766, 1.65503, 1.426206, 1
1620399136494, 0.301211, 1.055448, -0.023184, -0.19946, -0.167649, -0.458164, 1
1620399136595, -0.348672, -0.243937, -0.019915, 2.180212, -0.411877, 2.32308, 1
1620399136695, 0.659717, 2.005427, 0.35264, -0.083282, -1.016821, -0.431544, 1
1620399136796, 0.178982, -0.175277, -0.484221, 0.142703, -0.272091, -1.636382, 1
1620399136896, 0.430852, -0.020408, 0.094707, -1.485973, 0.057781, -2.40801, 1
1620399136997, 0.211404, 0.09766, 0.002991, 0.583884, 1.458856, -4.450928, 1
1620399137097, -0.235823, -0.310777, 0.09065, -2.050194, 0.320172, -5.498994, 1
1620399137198, -0.301596, 0.077949, 0.225972, 0.404451, 0.981779, -3.75021, 1
1620399137298, 0.156099, -0.491785, 0.06355, -1.445979, 1.274312, -1.048024, 1
1620399137399, 0.133847, -0.2949, 0.005872, -0.32583, 1.295763, -0.051449, 1
1620399137499, -0.072727, -0.147994, 0.577552, -0.037122, 0.210467, 0.276483, 1
1620399137600, 0.005869, 0.046034, -0.161724, 0.538119, -0.192518, 0.229323, 1
1620399137700, 0.013319, -0.020442, -0.093034, 0.18293, -0.112022, 0.237103, 1
1620399137801, -0.00619, 0.002764, -0.027167, -0.01639, -0.015835, 0.048538, 1
1620399137901, -0.004643, 0.013605, 0.006628, -0.016323, -0.011393, 0.054086, 1
1620399138002, -0.001466, 0.004687, 0.002901, -0.087725, 0.01465, 0.020707, 1
1620399138102, 0.013218, -0.00847, 0.00934, -0.278453, -0.02977, 0.048839, 1
1620399138203, -0.003686, -0.008953, 0.003152, -0.413072, -0.069206, 0.106497, 1
1620399138303, 0.001495, -0.010241, -0.003014, -0.411566, -0.077047, 0.20295, 1
1620399138404, -0.016528, 0.015991, 0.009245, -0.577446, -0.010226, 0.138136, 1
1620399138504, -0.027777, 0.024783, 0.032041, -0.51191, 0.062575, 0.067706, 1
1620399138605, 0.005113, 0.059441, 0.028194, 0.094305, 0.028917, -0.039442, 1
1620399138705, -0.004831, 0.016263, 0.002468, 0.066361, 0.013778, -0.01819, 1
1620399138806, 0.002795, -0.005253, 0.002551, 0.119085, 0.005801, -0.010996, 1
1620399138906, 0.127619, 0.146371, -0.318289, 3.272934, -0.356594, -0.146892, 1
1620399139007, 0.027014, -0.511715, 0.111405, 7.975398, -0.44005, 1.830426, 1
1620399139107, 0.011, -0.021672, 0.176794, 3.098337, 0.834637, 1.773429, 1
1620399139208, -0.014691, -0.210634, 0.376035, -5.177246, 1.256792, 1.876861, 1
1620399139308, 0.055058, -0.269774, 0.727369, -11.9518, 1.53817, 3.289957, 1
1620399139409, 0.188983, 0.739926, 0.182756, 2.648736, 0.303685, 2.413514, 1
1620399139509, 0.337334, 0.062734, 0.157682, 1.366489, 0.160897, 0.826753, 1
1620399139610, 0.156848, -0.115903, 0.03574, -0.936675, 0.241271, -0.000834, 1
1620399139710, 0.039264, 0.090438, -0.063479, 0.820005, -0.01612, 0.398802, 1
1620399139811, -0.017658, 0.025786, 0.027168, 0.03215, 0.098884, 0.119135, 1
1620399139911, 0.000711, -0.022844, -0.004549, 0.313305, 0.171951, 0.063501, 1
1620399140012, 0.008659, 0.015351, -0.027086, 0.020849, 0.165075, 0.073053, 1
1620399140112, 0.037873, -0.021755, -0.01183, -0.202281, -0.001084, 0.056182, 1
1620399140213, 0.003929, 0.012032, 0.0005, 0.217181, 0.047315, -0.011719, 1
1620399140313, 0.027173, -0.038243, -0.037279, -0.095694, 0.036965, -0.041315, 1
1620399140414, -0.016272, -0.021753, 0.030362, 0.046606, 0.048501, -0.026534, 1
1620399140514, 0.005447, -0.00874, -0.014641, 0.17268, 0.037867, -0.02712, 1
1620399140615, 0.014297, 0.009103, -0.00835, 0.173176, 0.018461, 0.002557, 1
1620399140715, 0.003879, -0.005373, -0.02693, -0.073147, 0.045428, -0.004693, 1
1620399140816, 0.006848, 0.006133, 0.000118, -0.01819, 0.023322, 0.030514, 1
1620399140916, 0.010034, -0.005754, 0.006938, -0.019922, 0.006952, -0.005149, 1
1620399141017, 0.009063, -0.004507, 0.008137, -0.072551, 0.030453, -0.040715, 1
1620399141117, 0.00816, -0.001654, -0.003689, 0.046774, 0.02231, -0.014834, 1
1620399141218, 0.006386, 0.000894, -0.007653, -0.024094, 0.007685, -0.023006, 1
1620399141318, 0.011386, -0.004479, 0.014361, -0.090489, 0.132609, -0.192521, 1
1620399141419, 0.475009, 0.155853, 0.119937, 0.820023, 0.043701, -0.643419, 1
1620399141519, 0.44718, 0.203443, 0.141018, 1.274939, 0.103331, -2.966146, 1
1620399141620, 0.278426, -0.122737, 0.375401, 0.242496, 0.897359, -4.074124, 1
1620399141720, -0.080471, -0.58745, -0.14524, -1.882477, 1.971145, -2.323832, 1
1620399141821, -0.071189, -0.264225, -0.27884, 0.320358, 1.033811, -0.653201, 1
1620399141921, -0.033126, -0.203214, -0.359031, 0.129053, -0.013381, -0.490019, 1
1620399142022, 0.082981, 0.083536, -0.068236, 0.020949, -0.046646, 0.004137, 1
1620399142122, -0.015745, -0.051408, 0.003496, -0.272673, 0.009536, 0.014946, 1
1620399142223, -0.000493, 0.021935, 0.003114, 0.074298, 0.001415, -0.017803, 1
1620399142323, 0.000918, -0.00436, 0.001478, 0.025283, 0.005211, -0.010612, 1
1620399142424, 0.000679, -0.007591, 0.001831, 0.001225, 0.008254, -0.006316, 1
1620399142524, 0.002768, -0.004337, -0.000977, 0.004988, 0.001982, -0.000726, 1
1620399142625, -0.000894, -0.001514, -0.004688, 0.014346, -0.001783, -0.004242, 1
1620399142725, 0.000609, -0.003914, -0.005336, -0.013331, 0.001262, 0.001482, 1
1620399142826, 0.003713, 0.005037, -0.004893, 0.011964, -0.002662, -0.001151, 1
1620399142926, 0.003415, 0.003851, -0.005675, 0.016175, -0.002709, -0.002727, 1
1620399143027, 0.002134, 0.003924, -0.010109, 0.015205, 0.006713, -0.004549, 1
1620399143127, 0.003204, 0.000934, -0.004673, 0.026674, -0.005399, 0.000612, 1
1620399143228, -0.019903, 0.011345, 0.050952, 0.078078, 0.101855, 0.015234, 1
1620399143328, -0.01963, -0.054978, -0.001802, 0.028214, 0.040651, -0.013316, 1
1620399143429, 0.002496, -0.025271, -0.013445, 0.042768, 0.054024, -0.011515, 1
1620399143529, -0.015031, -0.003306, 0.015407, -0.039625, -0.02352, 0.003394, 1
1620399143630, -0.012929, -0.051762, 0.054226, -0.130902, -0.052355, 0.019135, 1
1620399143730, -0.016776, -0.014647, 0.019969, -0.036061, 0.081762, -0.012201, 1
1620399143831, 0.007292, 0.020632, -0.012296, 0.070952, -0.027743, -0.008566, 1
1620399143931, -0.001711, -0.012838, 0.022329, -0.098424, -0.031619, 0.017819, 1
1620399144032, -0.009287, -0.000398, 0.011031, -0.005907, 0.045277, -0.003465, 1
1620399144132, 0.004309, 0.000388, -0.011012, -0.023741, 0.021498, -0.016815, 1
1620399144233, -0.00065, -0.000516, -0.000207, 0.054772, 0.030212, -0.007518, 1
1620399144333, 0.007214, 0.018806, -0.00763, 0.107334, -0.008032, -0.007156, 1
1620399144434, 0.002893, -0.004148, -0.006093, 0.072983, -0.036681, 0.009621, 1
