timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1620126922360, -0.009475, -0.001952, 0.002752, 0.009142, 0.007916, -0.001376, 0
1620126922460, 0.002846, -0.001864, 0.009952, -0.001072, -0.004799, 0.002614, 0
1620126922559, -0.00604, 0.001897, 0.005807, -0.004306, 0.010818, -0.002679, 0
1620126922659, 0.003913, -0.011614, 0.006229, -0.147397, -0.038524, -0.020468, 0
1620126922759, -0.004515, 0.007461, 0.001554, -0.175167, 0.023678, -0.077416, 0
1620126922859, 0.00575, 0.013702, 0.006258, -0.108943, -0.010474, 0.001733, 0
1620126922958, -0.000309, -0.004773, 0.010774, -0.027578, -0.027605, 0.029649, 0
1620126923058, -0.001191, 0.002034, 0.002182, -0.165072, -0.020243, -0.004933, 0
1620126923158, 0.000814, 0.025137, 0.000974, -0.062135, -0.01408, -0.100805, 0
1620126923257, 0.01238, 0.009948, 0.014804, -0.085427, 0.029602, -0.01272, 0
1620126923357, -0.004595, 0.003089, 0.011532, -0.090075, 0.003497, -0.003328, 0
1620126923457, -0.006152, 0.01297, 0.008833, 0.003233, 0.001852, -0.005478, 0
1620126923556, 0.001192, 0.021936, 0.005165, -0.004408, -0.012456, -0.001181, 0
1620126923656, 0.006632, -0.004923, 0.007449, -0.085994, -0.004069, -0.000519, 0
1620126923756, 0.004039, 0.009581, 0.002991, -0.040774, 0.004617, 0.007355, 0
1620126923856, -0.004495, 0.011219, 0.001167, -0.061663, -0.008602, -0.002535, 0
1620126923955, -0.002642, 0.016493, 0.001616, -0.085679, -0.017576, -0.017209, 0
1620126924055, 0.070179, -0.00738, 0.042491, -0.327559, 0.062552, 0.184076, 0
1620126924155, -0.013876, 0.005831, 0.009995, -0.052082, 0.060997, -0.060334, 0
1620126924254, 0.003897, 0.004217, 0.004388, -0.002187, -0.044832, -0.012608, 0
1620126924354, -0.006942, -0.004035, 0.006988, -0.029595, -0.000098, -0.004151, 0
1620126924454, 0.000275, 0.008936, 0.005309, -0.028325, -0.002986, -0.010738, 0
1620126924554, -0.002224, 0.002749, 0.004032, -0.006005, -0.015637, -0.034256, 0
1620126924653, -0.002082, 0.001932, 0.001866, -0.027721, -0.030131, -0.061851, 0
1620126924753, -0.004042, -0.000968, 0.007918, 0.004353, -0.004681, -0.004572, 0
1620126924853, -0.002722, 0.002144, 0.001247, -0.001527, -0.005394, -0.003445, 0
1620126924952, -0.001926, 0.00243, 0.004729, 0.013976, 0.006474, -0.001449, 0
1620126925052, 0.000162, 0.003157, 0.00404, 0.003688, 0.000094, -0.002048, 0
1620126925152, -0.001913, -0.000265, 0.005559, -0.002229, -0.003451, 0.001239, 0
1620126925251, -0.003086, 0.002704, 0.005589, 0.009427, 0.005634, 0.000067, 0
1620126925351, -0.002268, 0.005404, 0.001831, 0.018406, 0.007737, -0.001211, 0
1620126925451, -0.000967, 0.000692, 0.003726, -0.000888, 0.004003, 0.004265, 0
1620126925551, 0.000594, -0.002121, 0.004687, -0.006308, 0.004319, 0.002215, 0
1620126925650, -0.001273, 0.002035, 0.005759, 0.007015, 0.005494, 0.00325, 0
1620126925750, -0.000407, 0.000854, 0.003988, 0.007371, 0.001435, 0.000052, 0
1620126925850, 0.000371, -0.003412, 0.004578, -0.00023, 0.002976, 0.003209, 0
1620126925949, -0.00184, 0.000202, 0.005047, 0.02098, 0.009223, -0.004752, 0
1620126926049, -0.002934, 0.008825, 0.002684, 0.017048, 0.00516, 0.002533, 0
1620126926149, -0.000513, -0.011291, 0.007899, 0.007195, 0.005509, 0.011015, 0
1620126926248, -0.002741, 0.00178, 0.001918, 0.018662, 0.023292, 0.004135, 0
1620126926348, -0.000975, 0.002188, 0.003195, 0.029879, 0.001297, 0.009193, 0
1620126926448, -0.004195, -0.003476, 0.000051, 0.007902, -0.0068, 0.007008, 0
1620126926548, 0.000208, -0.007582, 0.002002, -0.005596, -0.012814, -0.000931, 0
1620126926647, -0.000322, -0.006694, 0.00553, 0.005105, -0.005083, 0.003482, 0
1620126926747, -0.002036, -0.001792, 0.002226, 0.017386, -0.00206, 0.007253, 0
1620126926847, 0.000489, -0.004752, 0.005529, -0.001157, 0.001666, 0.000709, 0
1620126926946, 0.001079, -0.000269, 0.00387, 0.001886, 0.001169, 0.002386, 0
1620126927046, -0.001439, -0.009141, 0.004676, -0.008886, 0.003017, 0.003477, 0
1620126927146, -0.002082, -0.001342, 0.005179, -0.000758, 0.001145, -0.001167, 0
1620126927246, 0.002316, -0.002551, 0.005086, 0.005638, 0.004243, 0.00486, 0
1620126927345, -0.000751, -0.003314, 0.005955, 0.000934, 0.002331, 0.001651, 0
1620126927445, -0.001016, -0.002053, 0.004806, 0.006047, -0.005378, 0.000227, 0
1620126927545, 0.002155, -0.006485, 0.0038, -0.014602, -0.008839, 0.003383, 0
1620126927644, 0.002389, -0.001663, 0.005174, -0.010074, -0.00077, -0.000346, 0
1620126927744, -0.002051, 0.003767, 0.003071, 0.002214, 0.004628, 0.002955, 0
1620126927844, -0.003483, 0.00108, 0.00253, 0.003582, 0.002253, 0.000256, 0
1620126927943, -0.000337, 0.000247, 0.003743, -0.002221, -0.00217, -0.001448, 0
1620126928043, -0.000773, -0.001479, 0.002076, -0.00259, -0.001351, -0.001733, 0
1620126928143, -0.00184, -0.001609, 0.004245, -0.006314, 0.00428, -0.002157, 0
1620126928243, -0.001326, 0.000464, 0.004726, -0.001534, 0.000767, 0.003095, 0
1620126928342, -0.000552, -0.002863, 0.004633, -0.003732, -0.004282, 0.001412, 0
1620126928442, -0.001141, 0.000309, 0.00386, -0.000929, 0.00282, -0.00493, 0
1620126928542, -0.001659, 0.000802, 0.0045, 0.006618, 0.004405, 0.000765, 0
1620126928641, -0.001304, -0.00248, 0.006542, -0.005512, 0.004624, 0.000272, 0
1620126928741, -0.00077, -0.000155, 0.00357, 0.002991, 0.000924, -0.00265, 0
1620126928841, -0.002003, 0.000774, 0.003593, 0.007682, 0.006647, 0.004276, 0
1620126928940, 0.000592, -0.0028, 0.004141, 0.009352, -0.005871, -0.001862, 0
1620126929040, -0.002119, -0.004585, 0.004515, -0.006229, -0.003618, -0.000177, 0
1620126929140, -0.001036, -0.000296, 0.003101, 0.00891, 0.000408, -0.001519, 0
1620126929240, -0.003866, 0.001124, 0.003518, 0.011034, 0.004122, 0.002439, 0
1620126929339, -0.000094, -0.003509, 0.003465, -0.004773, -0.002391, 0.002368, 0
1620126929439, -0.002924, -0.000817, 0.004006, 0.006123, -0.000093, -0.000064, 0
1620126929539, -0.000442, -0.004261, 0.005082, -0.002251, 0.002626, 0.00149, 0
1620126929638, 0.000317, -0.003726, 0.005024, 0.001265, 0.00347, 0.002754, 0
1620126929738, 0.000429, -0.003003, 0.006349, 0.003253, 0.001914, 0.000775, 0
1620126929838, 0.001571, -0.005554, 0.00429, -0.000296, -0.003109, 0.004154, 0
1620126929938, -0.002077, -0.007097, 0.006334, 0.00026, -0.004277, -0.000359, 0
1620126930037, -0.002181, -0.007316, 0.008988, -0.029402, -0.012485, 0.007824, 0
1620126930137, 0.00745, 0.000401, 0.001267, -0.00527, -0.002042, 0.010833, 0
1620126930237, 0.001815, 0.011543, 0.004034, 0.03526, -0.009105, -0.011842, 0
1620126930336, -0.000762, 0.004737, 0.004531, 0.014418, -0.006929, -0.004163, 0
1620126930436, 0.002669, 0.001641, 0.005331, 0.014479, -0.002236, -0.003771, 0
1620126930536, -0.000039, 0.004293, 0.005139, 0.024162, 0.00799, -0.003815, 0
1620126930635, -0.002399, 0.004972, 0.002083, 0.022121, 0.002479, -0.00379, 0
