timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1616577718099, 0.044144, 0.014688, -0.004651, 0.058234, 0.005586, 0.005015, 1
1616577718199, -0.000835, -0.005584, -0.006497, -0.074026, 0.005453, 0.020378, 1
1616577718299, 0.00214, -0.009604, -0.004483, 0.006213, -0.007929, 0.000488, 1
1616577718400, 0.026968, -0.051326, -0.012253, 0.111911, 0.027948, 0.084168, 1
1616577718500, -0.002398, -0.013419, -0.004995, 0.131498, -0.041841, 0.027846, 1
1616577718601, -0.000844, -0.018279, -0.00288, -0.055302, 0.020469, 0.022043, 1
1616577718701, -0.006579, 0.006333, -0.015147, 0.228859, -0.041746, 0.028446, 1
1616577718802, 0.006482, 0.122752, 0.006506, 0.963694, -0.164104, -0.094511, 1
1616577718902, 0.070253, 0.200579, -0.11356, 2.020689, -0.354385, -0.566858, 1
1616577719003, -0.032033, 0.24692, 0.008835, 1.466449, 0.107656, -0.289968, 1
1616577719103, 0.118783, 0.090492, -0.146588, 1.989827, -0.016992, -0.177334, 1
1616577719204, 0.077077, -0.111026, -0.057085, 1.372645, 0.209083, -0.188867, 1
1616577719304, -0.014492, 0.179333, -0.023526, -0.138948, -0.006659, -0.013195, 1
1616577719405, -0.003052, -0.017258, -0.00578, -0.034564, -0.021809, -0.003732, 1
1616577719505, 0.001906, 0.040294, -0.014245, 0.162402, 0.017777, 0.014892, 1
1616577719606, -0.008588, 0.011794, -0.000443, 0.107893, 0.054837, 0.005664, 1
1616577719706, -0.021455, -0.023048, 0.009249, -0.043627, -0.021783, 0.006422, 1
1616577719807, 0.000933, -0.017805, 0.008269, -0.036216, -0.012285, 0.024462, 1
1616577719907, 0.000146, -0.021536, 0.004075, -0.067262, -0.002491, 0.013169, 1
1616577720008, 0.005179, -0.014423, -0.004696, 0.007897, -0.028329, 0.0073, 1
1616577720108, 0.003602, 0.010194, -0.008406, 0.015123, -0.031136, 0.029832, 1
1616577720209, 0.003466, 0.016056, -0.005534, 0.033005, -0.010196, 0.000983, 1
1616577720309, -0.001357, -0.00183, -0.005512, 0.067981, 0.069326, 0.009964, 1
1616577720410, 0.024953, 0.006259, -0.012245, 0.029502, -0.033105, 0.014959, 1
1616577720510, 0.009626, 0.01145, -0.011865, 0.044372, -0.034535, 0.008895, 1
1616577720611, -0.001758, 0.001495, 0.000573, 0.051339, -0.011619, 0.011336, 1
1616577720711, 0.000816, -0.019497, 0.000604, 0.011694, -0.015575, 0.023192, 1
1616577720812, -0.005753, -0.003342, 0.001936, 0.065785, 0.023027, -0.005937, 1
1616577720912, -0.000917, -0.010302, 0.005635, 0.000094, -0.017253, 0.015572, 1
1616577721013, -0.002411, -0.006237, -0.008505, 0.017694, -0.016032, 0.00334, 1
1616577721113, 0.0021, 0.000336, -0.00044, 0.042155, -0.013676, 0.02687, 1
1616577721214, 0.002996, 0.0033, -0.005613, 0.019284, 0.008163, 0.006717, 1
1616577721314, 0.004571, -0.004583, -0.001985, -0.028726, 0.011746, 0.002423, 1
