timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1626443672272, 0.066246, -0.177994, -0.140446, -3.380327, 0.763139, 0.400566, 0
1626443672371, -0.151485, 0.017095, -0.02791, 0.409071, 2.206265, -0.074621, 0
1626443672470, -0.506516, 0.195113, 0.523387, -0.463013, 3.350734, 0.425893, 0
1626443672570, -0.694804, 0.409668, 0.102129, -0.375755, 1.232589, -2.134005, 0
1626443672669, -0.744411, 0.45547, -0.056096, 0.581199, 1.263536, -0.989571, 0
1626443672768, -0.1247, -0.035962, -0.818861, -5.233295, -5.64333, -1.182615, 0
1626443672868, -0.498223, -0.004791, -0.239624, 0.80799, -2.336439, -1.20744, 0
1626443672967, -0.189348, -0.252411, -0.269389, 0.116731, 1.924459, -0.075305, 0
1626443673066, -0.218282, -0.036582, 0.106432, -0.438588, 0.511703, -0.223054, 0
1626443673166, -0.005365, -0.176648, 0.697157, 1.951646, -9.896986, 0.234129, 0
1626443673265, -0.239478, -0.079575, -0.349562, -0.025744, -0.391266, -0.012076, 0
1626443673364, -0.248571, -0.104066, -0.049082, 0.004587, -0.059296, -0.000518, 0
1626443673463, -0.072081, -0.131967, -0.013741, 0.004394, 0.002156, -0.002693, 0
1626443673563, -0.038856, -0.085188, -0.001866, 0.001689, 0.00098, 0.000626, 0
1626443673662, -0.028862, -0.064333, -0.001389, 0.004674, -0.005124, 0.001799, 0
1626443673761, -0.022061, -0.051927, 0, 0.002691, 0.000013, -0.001307, 0
1626443673861, -0.020287, -0.040465, 0.000227, 0.00112, 0.004561, -0.000294, 0
1626443673960, -0.015346, -0.032893, 0.00058, 0.000864, 0.001675, 0.000469, 0
1626443674059, -0.011553, -0.026601, 0.004363, 0.003933, -0.00103, -0.000484, 0
1626443674159, -0.010813, -0.027486, 0.003709, 0.004257, -0.007723, -0.000124, 0
1626443674258, -0.010926, -0.023319, 0.001795, 0.001615, 0.003879, 0.001396, 0
1626443674357, -0.009853, -0.017488, 0.003486, 0.004211, -0.001003, -0.001161, 0
1626443674457, -0.009885, -0.020266, 0.001092, 0.005339, -0.000761, 0.001782, 0
1626443674556, -0.007483, -0.013987, 0.001683, 0.002234, 0.001763, -0.001716, 0
1626443674655, -0.005632, -0.013128, 0.004242, 0.002161, -0.002889, -0.000346, 0
1626443674754, -0.006326, -0.014554, 0.002427, 0.001363, 0.002916, 0.000939, 0
1626443674854, -0.00687, -0.010961, 0.003461, 0.003365, 0.006012, -0.001481, 0
1626443674953, -0.006646, -0.010743, 0.003215, 0.003163, 0.003576, 0.001025, 0
1626443675052, -0.004418, -0.007991, 0.003295, 0.000858, -0.000202, -0.001365, 0
1626443675152, -0.004865, -0.008235, 0.001555, 0.001054, -0.003378, -0.000945, 0
1626443675251, -0.004181, -0.008828, 0.005145, 0.001104, 0.001905, -0.001058, 0
1626443675350, -0.004936, -0.005711, 0.001932, -0.002507, 0.002069, -0.001928, 0
1626443675450, -0.003486, -0.007709, 0.003135, 0.002344, 0.004094, 0.00134, 0
1626443675549, -0.00148, -0.002723, -0.000923, 0.00011, -0.001243, -0.000398, 0
1626443675648, -0.001189, -0.006386, 0.002455, 0.00019, -0.00129, 0.004056, 0
1626443675748, -0.002028, -0.003299, 0.00444, -0.001682, 0.002853, 0.001281, 0
1626443675847, -0.001334, -0.005553, 0.003803, -0.002443, -0.000887, 0.000431, 0
1626443675946, -0.002043, -0.0046, 0.001223, 0.000198, 0.002591, -0.000311, 0
1626443676046, -0.000744, -0.002519, 0.002765, -0.001873, -0.00168, 0.00194, 0
1626443676145, -0.001718, -0.005918, 0.002361, 0.000718, -0.000935, -0.000308, 0
1626443676244, -0.000574, -0.001908, 0.00443, -0.003064, 0.003804, -0.000102, 0
1626443676343, -0.000929, -0.00388, 0.003695, 0.000493, -0.00015, 0.000669, 0
1626443676443, -0.002219, -0.004552, 0.002364, 0.000194, 0.002345, 0.00127, 0
1626443676542, -0.001249, -0.002628, 0.001504, 0.000934, -0.001892, 0.000111, 0
1626443676641, -0.001911, -0.00277, 0.00047, 0.001439, -0.00098, -0.00028, 0
1626443676741, -0.000668, -0.002351, 0.005404, -0.002144, 0.001475, -0.000144, 0
1626443676840, 0.000385, -0.001812, 0.003706, 0.000145, -0.000966, 0.001187, 0
1626443676939, -0.001574, -0.003035, 0.00249, -0.000965, 0.001187, -0.001965, 0
1626443677039, -0.001698, -0.001568, 0.00354, -0.001591, -0.002145, 0.000675, 0
1626443677138, -0.000995, -0.003322, 0.001694, 0.001331, 0.000613, -0.000284, 0
1626443677237, -0.000835, -0.001823, 0.003058, -0.000366, -0.00227, -0.000277, 0
1626443677337, -0.000625, -0.002162, 0.00376, -0.001118, -0.000999, -0.000313, 0
1626443677436, -0.000204, -0.000027, 0.003566, -0.00216, 0.001241, 0.001798, 0
1626443677535, -0.000676, -0.002472, 0.003877, 0.000895, 0.002177, -0.000639, 0
1626443677634, -0.001319, -0.001558, 0.003392, -0.00056, 0.001698, 0.000513, 0
1626443677734, 0.000893, -0.00128, 0.003361, 0.001543, -0.002081, 0.000449, 0
