timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1622212227479, 0.002516, -0.007554, 0.010404, -0.095439, 0.038163, -0.175994, 1
1622212227579, -0.004589, 0.002953, -0.00255, 0.079307, -0.019338, -0.017007, 1
1622212227679, -0.000837, -0.005204, -0.0047, 0.007011, -0.007207, -0.01569, 1
1622212227778, 0.000439, 0.001278, -0.010179, 0.03195, -0.017353, 0.00565, 1
1622212227878, 0.007895, 0.000228, -0.004295, 0.050524, -0.03271, 0.041814, 1
1622212227978, 0.007566, -0.000445, 0.026723, -0.110107, -0.000881, 0.02365, 1
1622212228078, -0.003851, 0.004073, -0.002281, -0.063258, 0.01928, 0.063818, 1
1622212228177, 0.002641, 0.012389, 0.001051, -0.000271, 0.007238, 0.025489, 1
1622212228277, -0.003027, 0.002874, -0.011048, 0.046431, 0.002657, 0.059976, 1
1622212228377, 0.002161, 0.005386, -0.004392, 0.03856, 0.005204, 0.031355, 1
1622212228477, 0.012793, -0.00616, -0.009176, 0.020436, 0.02245, -0.047587, 1
1622212228576, -0.007, 0.001207, -0.010595, 0.010556, 0.001724, -0.020281, 1
1622212228676, 0.00151, 0.006375, 0.00466, -0.062926, 0.021635, 0.094618, 1
1622212228776, 0.004694, 0.019891, -0.009326, 0.07172, -0.007936, 0.105417, 1
1622212228875, 0.004584, 0.009629, -0.002462, -0.007058, 0.005807, -0.028091, 1
1622212228975, -0.006227, 0.013349, -0.009773, 0.018276, -0.009305, 0.012334, 1
1622212229075, -0.000944, 0.003468, -0.013803, -0.00737, 0.009264, -0.011421, 1
1622212229175, 0.008494, -0.010658, -0.004297, 0.020449, 0.012774, -0.024942, 1
1622212229274, 0.003502, -0.005359, 0.003149, -0.016668, 0.001994, 0.013377, 1
1622212229374, -0.003249, 0.012129, 0.009843, -0.053117, -0.004285, 0.094016, 1
1622212229474, 0.011301, 0.022333, -0.002985, -0.062233, 0.011002, 0.038202, 1
1622212229574, 0.016328, -0.014212, 0.003687, 0.010076, -0.010207, -0.001425, 1
1622212229673, -0.003429, 0.007647, -0.014925, 0.022107, 0.003688, -0.013132, 1
1622212229773, -0.006139, 0.003494, -0.021104, 0.000275, 0.00883, -0.02876, 1
1622212229873, -0.005227, 0.000731, -0.02168, 0.006415, -0.0087, -0.009659, 1
1622212229973, 0.00161, 0.012733, 0.00115, -0.004874, -0.008116, 0.003888, 1
1622212230072, -0.003721, 0.010996, -0.003648, -0.029369, 0.018977, -0.007175, 1
1622212230172, 0.001655, 0.00322, -0.003865, -0.027395, 0.000426, -0.009257, 1
1622212230272, -0.005128, 0.002155, -0.004836, -0.031962, 0.000274, -0.0107, 1
1622212230371, -0.006378, 0.005328, -0.025327, -0.092729, -0.02649, -0.007944, 1
1622212230471, 0.04133, 0.002094, 0.012227, -0.039484, -0.023245, 0.059402, 1
1622212230571, -0.020323, 0.01043, 0.031768, -0.073217, 0.051485, -0.042089, 1
1622212230671, -0.000179, 0.037962, -0.004869, -0.144564, 0.092284, -0.127263, 1
1622212230770, -0.011024, 0.001047, -0.03759, -0.047753, 0.083717, -0.024495, 1
1622212230870, 0.011593, 0.014875, -0.002799, -0.078442, 0.031177, 0.026955, 1
1622212230970, -0.006263, -0.006922, 0.000317, 0.024861, 0.010471, 0.004235, 1
1622212231070, 0.001254, 0.015368, -0.005074, -0.010542, -0.008501, -0.007871, 1
1622212231169, -0.002927, 0.023548, -0.015722, -0.015244, 0.018592, -0.011214, 1
1622212231269, 0.010914, -0.005096, 0.009461, -0.054137, 0.002429, 0.007129, 1
1622212231369, 0.002279, 0.004564, 0.004723, -0.016518, 0.003529, 0.006283, 1
1622212231469, 0.004698, -0.001277, 0.000966, -0.002872, 0.015152, 0.006881, 1
1622212231568, 0.009892, -0.013833, 0.002108, 0.015935, -0.002981, 0.010802, 1
1622212231668, 0.003485, -0.005922, 0.00215, 0.000947, 0.003549, 0.007741, 1
1622212231768, 0.005565, 0.002603, -0.004729, -0.000957, 0.002351, -0.003455, 1
1622212231867, -0.014337, 0.001618, -0.00045, -0.017272, 0.013665, -0.021938, 1
1622212231967, 0.014116, -0.015218, 0.014545, -0.031476, -0.001841, -0.001896, 1
1622212232067, 0.007483, 0.01707, -0.005575, 0.049691, -0.012671, 0.02519, 1
1622212232167, 0.000295, 0.012609, -0.009213, 0.025269, 0.008859, -0.010066, 1
1622212232266, -0.002221, 0.008143, 0.003682, -0.023036, 0.022503, -0.059094, 1
1622212232366, 0.00135, -0.038649, 0.002311, -0.048973, 0.042995, -0.039186, 1
1622212232466, 0.004656, 0.01016, -0.030857, 0.06742, -0.052844, 0.020348, 1
1622212232566, 0.011995, -0.005988, 0.028983, 0.007613, -0.001234, 0.041861, 1
1622212232665, -0.014076, 0.014443, 0.002788, -0.057223, 0.056318, -0.039655, 1
1622212232765, 0.003694, -0.000292, -0.012378, -0.043084, 0.023535, -0.062489, 1
1622212232865, 0.009153, -0.008451, -0.005697, 0.028263, -0.030715, 0.001735, 1
1622212232965, 0.001821, -0.00514, 0.013345, 0.027972, -0.025121, 0.023359, 1
1622212233064, 0.002539, -0.006885, 0.003967, -0.060741, 0.029579, 0.016735, 1
1622212233164, -0.007561, 0.012576, -0.013514, -0.044011, 0.0543, -0.031917, 1
1622212233264, -0.004037, -0.004417, 0.013539, -0.100319, 0.111931, -0.059429, 1
1622212233363, 0.020664, -0.025602, -0.027405, -0.115831, 0.040198, -0.004965, 1
1622212233463, -0.01699, 0.005225, -0.009018, -0.009295, 0.006904, 0.014725, 1
1622212233563, 0.006234, -0.003188, 0.024371, -0.113797, 0.037437, -0.024593, 1
1622212233663, 0.029417, 0.007692, -0.02647, 0.01307, -0.003718, -0.002011, 1
1622212233762, -0.004149, -0.003487, -0.002716, 0.074517, -0.054146, 0.045354, 1
1622212233862, -0.001602, 0.005275, -0.004774, 0.093355, -0.080616, 0.061318, 1
1622212233962, 0.00189, -0.00171, 0.007521, 0.052373, -0.023333, 0.042324, 1
1622212234062, -0.000649, 0.000897, -0.020259, 0.008168, -0.019962, 0.018991, 1
1622212234161, 0.005101, -0.037073, -0.079093, 0.254526, -0.25503, 0.254605, 1
1622212234261, -0.009411, 0.014066, 0.044899, 0.173038, -0.140789, 0.123749, 1
1622212234361, -0.018575, 0.019476, 0.037917, -0.08857, 0.056304, -0.016782, 1
1622212234461, 0.016164, -0.013971, -0.024404, -0.01326, 0.029058, -0.007269, 1
1622212234560, -0.00021, -0.005097, 0.005942, 0.035888, -0.009914, 0.017724, 1
1622212234660, 0.000853, -0.007137, 0.014613, -0.016596, 0.003713, -0.008176, 1
1622212234760, -0.000504, -0.020942, -0.011066, -0.016207, -0.016597, -0.003364, 1
1622212234859, 0.00512, -0.00239, -0.001922, 0.06944, -0.046172, 0.003677, 1
1622212234959, -0.005413, -0.001311, -0.012697, 0.059921, -0.046209, -0.014195, 1
1622212235059, 0.001698, -0.002743, 0.010655, -0.011117, 0.001367, -0.016672, 1
1622212235159, -0.002394, -0.002281, -0.006168, 0.034863, 0.004121, 0.00456, 1
1622212235258, -0.003765, 0.012869, 0.001049, 0.012414, 0.015358, 0.004765, 1
1622212235358, -0.002523, -0.003803, -0.007677, 0.001312, 0.031965, 0.020943, 1
1622212235458, 0.001171, 0.009422, -0.020323, 0.045321, 0.001255, 0.024778, 1
1622212235558, -0.005264, -0.00006, 0.000715, -0.009792, 0.006782, -0.019334, 1
1622212235657, 0.002306, -0.003058, -0.001767, -0.055383, 0.028382, -0.027241, 1
1622212235757, 0.003842, -0.002789, -0.012455, 0.033738, -0.007301, 0.008855, 1
1622212235857, 0.00157, 0.003871, -0.00305, 0.016941, -0.010094, 0.00476, 1
1622212235957, 0.000691, -0.008475, 0.005801, -0.000045, -0.013329, -0.007089, 1
1622212236056, 0.001222, 0.001926, -0.00322, -0.01231, 0.013921, 0.004045, 1
1622212236156, -0.005861, 0.000924, -0.00964, 0.007013, -0.002221, 0.001115, 1
1622212236256, 0.002472, -0.000117, 0.001425, -0.011733, 0.009057, -0.011278, 1
1622212236355, -0.000668, -0.001748, -0.003213, 0.000918, -0.004594, -0.014005, 1
1622212236455, 0.003163, -0.002196, -0.007723, 0.034432, -0.014998, 0.009437, 1
1622212236555, -0.000867, 0.005202, -0.000586, 0.001592, -0.00026, -0.004024, 1
1622212236655, 0.002862, 0.013147, -0.008978, -0.002668, 0.007805, 0.002161, 1
1622212236754, 0.00005, 0.013664, -0.011991, 0.016683, -0.009997, 0.005695, 1
1622212236854, -0.000379, 0.009315, -0.008193, -0.005209, -0.007313, 0.002549, 1
1622212236954, -0.001206, 0.000374, -0.009423, -0.014182, -0.011416, 0.003858, 1
1622212237054, -0.001089, -0.006141, -0.00307, -0.005045, -0.009791, 0.00712, 1
1622212237153, -0.001037, 0.004937, -0.001107, 0.00522, 0.000176, 0.002268, 1
1622212237253, -0.001094, -0.000286, -0.004615, -0.015331, 0.008207, -0.010837, 1
