timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1622211408353, -0.020728, 0.040568, 0.003038, 0.036961, -0.0456, 0.040088, 1
1622211408454, 0.057686, -0.015186, -0.0142, 0.053561, -0.031959, 0.089146, 1
1622211408554, 0.000313, 0.030787, -0.018174, 0.121681, -0.174107, 0.108009, 1
1622211408655, 0.078878, 0.109461, -0.074617, 0.162398, -0.12821, -0.31958, 1
1622211408755, 0.392521, 0.373187, -0.058094, 1.593847, -1.196388, -1.686891, 1
1622211408855, 0.357574, 0.236962, 0.283811, 2.559884, -1.137849, -3.458448, 1
1622211408956, 0.200687, -0.131846, 0.315862, 7.70653, -1.116083, -3.205223, 1
1622211409056, 0.026639, -0.503815, 0.505363, 3.415909, -2.228383, -0.633928, 1
1622211409157, -0.328521, -0.318968, 0.590878, -11.54467, -0.003635, -1.223367, 1
1622211409257, 0.040073, 0.111876, 0.104622, -5.483417, 1.202381, 0.436351, 1
1622211409358, -0.01248, 0.013092, 0.146637, 0.386326, 0.926381, -0.057185, 1
1622211409458, -0.018511, -0.041463, 0.082975, 1.189158, -0.389198, 0.100437, 1
1622211409559, 0.024728, 0.052662, -0.115796, 0.53432, 0.067024, -0.004434, 1
1622211409659, -0.003458, -0.040259, -0.011557, 0.075709, 0.166307, -0.076782, 1
1622211409760, 0.069857, 0.032778, -0.211718, 2.017773, -0.321813, -0.0774, 1
1622211409860, 0.036118, 0.00195, -0.012477, 3.783339, -0.877428, 0.569353, 1
1622211409961, -0.063604, 0.042825, 0.024214, 4.958249, -0.431749, 1.174678, 1
1622211410061, 0.110674, 0.1385, -0.152131, 3.949346, -0.184993, 0.547873, 1
1622211410162, 0.152929, 0.080617, -0.094545, 3.510975, -0.258635, 0.257045, 1
1622211410262, -0.040614, -0.296018, 0.20841, -0.426965, 0.09832, 0.937083, 1
1622211410363, 0.032765, -0.339378, 0.1789, -2.213071, 0.889389, 1.232741, 1
1622211410463, 0.120796, 0.270352, -0.032918, -3.462666, 0.409802, 1.020352, 1
1622211410564, 0.079794, 0.494422, 0.049706, -1.277452, 0.112348, -0.539865, 1
1622211410664, -0.029559, 0.240286, -0.019957, -0.622482, -0.038879, -1.707018, 1
1622211410765, -0.308229, 0.007922, 0.116388, -4.542817, 1.188625, -1.433001, 1
1622211410865, -0.080106, 0.192231, -0.101927, -3.012391, 1.259661, -0.178086, 1
1622211410966, 0.083781, 0.039271, -0.073455, -2.070096, 0.686339, -0.046207, 1
1622211411066, 0.135003, 0.036793, 0.017011, -1.378112, 0.92625, -0.102634, 1
1622211411167, 0.171114, 0.009217, 0.355446, -0.076275, 1.32598, -0.297754, 1
1622211411267, 0.070818, -0.071736, 0.00043, 1.106485, -0.15387, 0.124646, 1
1622211411368, -0.034699, -0.122115, 0.055001, -0.237003, 0.11727, -0.02542, 1
1622211411468, 0.011589, -0.069669, 0.020388, -0.759827, 0.144274, 0.222896, 1
1622211411569, -0.056923, 0.102863, 0.196649, -0.1788, 0.111428, 0.052005, 1
