timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1628171002979, 0.008008, -0.006232, -0.003203, -0.011021, 0.026905, -0.049243, 1
1628171003079, 0.015227, 0.001141, 0.00573, 0.003246, -0.00732, -0.022518, 1
1628171003179, 0.009575, 0.008945, 0.000073, -0.006984, -0.008566, -0.010833, 1
1628171003278, -0.022771, -0.042423, -0.026979, -0.035032, 0.136634, -0.143346, 1
1628171003378, -0.045444, -0.068146, -0.014781, -0.299179, 0.513584, -0.590985, 1
1628171003478, -0.033627, -0.019102, -0.080946, -0.763993, 1.389423, -1.653229, 1
1628171003578, 0.18389, -0.036042, 0.098276, -4.873506, 1.823503, -1.16591, 1
1628171003677, 0.065846, -0.114973, 0.142312, -5.959718, 0.503376, -0.713581, 1
1628171003777, -0.143207, 0.044387, 0.146428, -2.432694, -0.774402, -0.552294, 1
1628171003877, -0.06302, 0.079141, -0.096492, -0.393569, -0.054599, -0.199944, 1
1628171003977, -0.000533, 0.109166, -0.206409, -0.154388, -0.10217, 0.110091, 1
1628171004076, -0.106271, 0.293478, -0.037778, 0.394708, 0.028805, 0.65749, 1
1628171004176, -0.002492, 0.160369, 0.014514, -0.125252, 0.082722, 1.746834, 1
1628171004276, -0.028869, 0.108152, -0.008986, 0.157558, -0.079422, 2.015986, 1
1628171004375, -0.071677, -0.102131, 0.020717, 0.04457, -0.289853, 1.616129, 1
1628171004475, -0.055993, -0.095454, -0.030944, 0.144675, -0.231416, 1.11755, 1
1628171004575, -0.047449, -0.068981, -0.003196, 0.414171, -0.122593, 0.757007, 1
1628171004675, 0.000143, -0.042556, -0.003592, 0.335788, 0.043022, 0.52797, 1
1628171004774, 0.008633, -0.016467, 0.018111, 0.351152, 0.046511, 0.379837, 1
1628171004874, 0.00632, 0.008712, 0.061289, 0.149718, 0.068365, 0.287329, 1
1628171004974, -0.016821, -0.013539, 0.010791, 0.384931, 0.054632, 0.109076, 1
1628171005074, -0.001618, -0.034723, -0.013085, 0.146579, 0.149031, 0.101005, 1
1628171005173, 0.002891, -0.01941, -0.006009, 0.172827, 0.101708, 0.070246, 1
