timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1622274108470, -0.00455, -0.003546, 0.010059, -0.137041, -0.010171, -0.006727, 1
1622274108570, 0.008071, -0.005685, 0.000736, -0.067516, -0.016177, -0.06418, 1
1622274108669, -0.002497, 0.002792, -0.012408, 0.08093, 0.015365, 0.080312, 1
1622274108769, 0.012493, -0.041818, -0.018143, -0.025575, 0.011967, 0.083261, 1
1622274108869, 0.118462, -0.003719, -0.043327, 0.003601, 0.074259, 0.242789, 1
1622274108969, 0.195035, 0.049951, -0.070495, -0.196044, 0.30643, 0.576605, 1
1622274109068, 0.273663, -0.015154, -0.030039, -1.578179, 0.779623, 0.904888, 1
1622274109168, 0.300134, 0.031041, 0.106323, -2.286289, 0.804824, 1.203091, 1
1622274109268, 0.111077, 0.014818, 0.188956, -2.304557, -0.050652, 1.157138, 1
1622274109368, -0.022265, 0.016705, 0.177983, -2.14339, -0.515466, 0.689664, 1
1622274109467, 0.001418, -0.069625, 0.15165, -2.591899, -0.810708, 0.488372, 1
1622274109567, 0.004966, -0.022621, 0.004439, -2.052332, -0.902397, 0.002331, 1
1622274109667, -0.305994, 0.043463, -0.021348, -2.109613, -0.409265, -0.324031, 1
1622274109766, -0.293306, 0.0328, 0.057588, -0.888488, -0.148559, -0.384838, 1
1622274109866, -0.26809, 0.047485, -0.025504, -0.593826, -0.245756, -0.233589, 1
1622274109966, -0.175093, 0.051816, -0.080872, -0.649314, 0.049297, -0.026868, 1
1622274110066, 0.001806, 0.085955, 0.033434, -0.938628, 0.024608, -0.138564, 1
1622274110165, -0.035632, -0.028613, 0.016922, -0.078621, -0.464842, -0.327746, 1
1622274110265, -0.34463, 0.02046, -0.018289, -0.129022, -0.326434, 0.484374, 1
1622274110365, -0.303801, 0.232185, -0.035574, -0.517516, 0.097787, 0.810563, 1
1622274110465, -0.207256, 0.102523, 0.016592, 0.667496, 0.214906, 0.784201, 1
1622274110564, -0.056531, 0.044196, 0.100089, 0.462036, 0.708508, 0.673489, 1
1622274110664, -0.079203, 0.062865, 0.189635, 0.812982, 1.130256, 0.644072, 1
1622274110764, -0.056463, -0.112546, 0.306076, 0.888428, 1.351726, 0.143339, 1
1622274110864, 0.106241, -0.077266, 0.207039, 0.813284, 1.258043, -0.057345, 1
1622274110963, 0.181532, -0.045393, 0.1099, 0.960626, 1.139174, 0.037102, 1
1622274111063, 0.162558, -0.073418, 0.095916, 0.848537, 1.127744, 0.082815, 1
1622274111163, 0.14854, -0.090171, 0.093212, 0.698359, 0.915145, 0.152986, 1
1622274111262, 0.14862, -0.082455, 0.050557, 0.870226, 0.678655, 0.268016, 1
1622274111362, 0.086416, -0.061279, 0.036608, 0.777347, 0.396828, 0.226224, 1
1622274111462, 0.041698, -0.027912, 0.028006, 0.778918, 0.192628, 0.146632, 1
1622274111562, 0.037527, -0.016921, 0.029952, 0.714454, 0.146149, 0.16715, 1
1622274111661, 0.038282, 0.007772, 0.035782, 0.727403, 0.123617, 0.153381, 1
1622274111761, 0.032836, -0.000106, 0.01784, 0.625641, -0.001898, 0.166712, 1
1622274111861, -0.003249, -0.006693, 0.006971, 0.695751, -0.011679, 0.174084, 1
1622274111961, -0.005153, 0.009268, -0.023497, 0.803267, 0.042511, 0.252006, 1
1622274112060, -0.002974, 0.061164, -0.03753, 0.714606, 0.08, 0.2232, 1
1622274112160, 0.005801, 0.023295, -0.028421, 0.601394, -0.007956, 0.167167, 1
1622274112260, 0.015593, -0.072182, 0.002582, 0.217177, -0.050989, 0.121731, 1
1622274112360, -0.040149, -0.056462, 0.029859, 0.098597, 0.095762, 0.071536, 1
1622274112459, -0.030984, -0.013821, 0.04098, -0.161238, 0.21407, -0.156261, 1
1622274112559, -0.038941, -0.074714, 0.021647, -0.500255, 0.239126, -0.288699, 1
1622274112659, -0.027492, -0.032391, 0.046351, -1.154199, 0.320546, -0.417974, 1
1622274112758, -0.012631, -0.044057, 0.040969, -1.040222, 0.476889, -0.36334, 1
1622274112858, -0.044248, 0.001243, 0.052568, -0.884446, 0.708917, -0.248334, 1
1622274112958, -0.083624, -0.059416, 0.064796, -0.968371, 1.020145, -0.347614, 1
1622274113058, -0.039768, 0.074968, 0.07833, 0.16299, 1.360097, -0.201316, 1
1622274113157, 0.007907, -0.004253, 0.070981, 0.237043, 1.327368, -0.46844, 1
1622274113257, 0.043774, 0.004287, 0.030755, 0.017469, 1.316746, -0.738835, 1
1622274113357, 0.089334, 0.061092, -0.019046, -0.293106, 0.752295, -0.874149, 1
1622274113457, 0.122652, 0.114504, -0.081185, 0.095245, 0.203881, -0.555449, 1
1622274113556, 0.046788, 0.060179, -0.025857, 0.014673, -0.02436, -0.169031, 1
1622274113656, -0.005766, 0.023868, 0.007286, -0.0344, 0.090453, 0.045226, 1
1622274113756, -0.003361, 0.00537, 0.006831, 0.01301, 0.066237, 0.029302, 1
1622274113856, 0.0181, 0.014413, -0.007423, -0.075433, -0.038513, 0.016209, 1
1622274113955, 0.05899, 0.046084, -0.037543, 0.038652, -0.194566, 0.195129, 1
1622274114055, 0.065647, 0.031744, -0.059244, 0.139515, -0.291496, 0.488424, 1
1622274114155, 0.021613, 0.0246, -0.051762, 0.138005, -0.482488, 0.623391, 1
1622274114255, -0.0281, 0.040523, 0.050122, 0.428624, -0.500082, 0.606913, 1
1622274114354, -0.051587, 0.024443, 0.048318, 0.221131, -0.283521, 0.489884, 1
1622274114454, 0.032014, -0.029216, -0.012837, 0.381652, -0.234796, 0.631619, 1
1622274114554, -0.013551, 0.015119, -0.00226, 0.220993, -0.21299, 0.627382, 1
1622274114653, -0.015623, 0.000559, -0.01166, 0.292919, -0.269348, 0.581337, 1
1622274114753, -0.025941, 0.00506, 0.040954, 0.497391, -0.304521, 0.443748, 1
1622274114853, -0.01653, -0.025161, -0.027227, 0.560942, -0.268997, 0.441691, 1
1622274114953, -0.022739, -0.038793, -0.017672, 0.294056, -0.146824, 0.296464, 1
1622274115052, 0.000953, -0.027858, 0.00428, 0.259047, -0.139904, 0.258209, 1
1622274115152, 0.009936, -0.012153, -0.014406, 0.279402, -0.120281, 0.289264, 1
1622274115252, -0.012379, -0.011227, -0.001509, 0.204367, -0.128206, 0.192514, 1
1622274115352, -0.017258, -0.030015, 0.004481, 0.493259, -0.125555, 0.157193, 1
1622274115451, 0.005918, -0.043266, -0.003289, 0.424913, -0.149999, 0.170987, 1
1622274115551, 0.002735, -0.015693, -0.010432, 0.366856, -0.038588, 0.165027, 1
1622274115651, -0.007781, -0.008119, -0.009161, 0.336375, -0.072934, 0.203911, 1
1622274115751, -0.01517, -0.042955, -0.00646, 0.190608, -0.035148, 0.1112, 1
