timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1616577661025, 0.006477, 0.002979, 0.01788, 0.051104, -0.006907, -0.008045, 1
1616577661125, -0.001328, -0.008594, -0.005799, -0.044407, 0.000139, 0.026844, 1
1616577661226, 0.0069, -0.008108, -0.010723, -0.013553, -0.000629, -0.018467, 1
1616577661326, 0.118174, 0.225577, -0.022262, 0.137215, -0.189393, -0.373255, 1
1616577661427, 0.299777, 0.306457, 0.173611, 3.535391, -0.09194, -1.091237, 1
1616577661527, 0.207476, 0.036447, 0.263901, 4.739319, 0.022426, -1.24449, 1
1616577661628, 0.202769, -0.051412, 0.2589, 3.491276, -0.06564, -1.238221, 1
1616577661728, -0.178103, -0.120915, 0.211863, 1.551541, -0.00943, -1.21934, 1
1616577661829, -0.207877, -0.304831, 0.005287, 2.172313, 0.317978, -0.681121, 1
1616577661929, -0.06621, -0.046885, -0.049323, 0.907405, 0.334069, 0.129521, 1
1616577662030, 0.030489, -0.025994, -0.102229, 0.191098, 0.430185, 0.139678, 1
1616577662130, 0.018527, 0.037994, -0.029666, 0.561084, 0.27341, 0.146318, 1
1616577662231, -0.013413, 0.058973, 0.080264, -0.295128, 0.357341, 0.088971, 1
1616577662331, 0.020549, -0.109446, -0.075482, 0.096865, 0.323075, 0.128177, 1
1616577662431, 0.019381, -0.042329, 0.02815, 0.453445, 0.388801, 0.216389, 1
1616577662532, 0.016755, -0.094068, 0.025236, 0.256835, 0.104203, 0.851193, 1
1616577662632, 0.032326, -0.139827, 0.071289, -0.33505, 0.06797, 1.433893, 1
1616577662733, 0.073179, -0.053919, 0.008814, -0.264474, 0.204062, 1.499893, 1
1616577662833, 0.047689, 0.046451, -0.040716, -0.338122, 0.306105, 1.289305, 1
1616577662934, 0.013135, 0.069441, -0.049405, -0.358911, 0.258098, 1.07531, 1
1616577663034, 0.029019, 0.057091, 0.02331, -0.291987, 0.164568, 0.811471, 1
1616577663135, 0.018847, 0.110617, 0.03447, -0.545231, 0.171034, 0.584024, 1
1616577663235, 0.020499, 0.08871, -0.024125, -0.573344, 0.118853, 0.390132, 1
1616577663336, -0.00313, 0.004477, -0.000354, -0.342793, 0.138308, 0.339675, 1
1616577663436, -0.005697, 0.05252, 0.000517, -0.299128, 0.060639, 0.25615, 1
1616577663537, -0.017921, 0.014889, 0.024417, 0.024949, 0.024726, 0.220733, 1
1616577663637, 0.00427, 0.119133, -0.028253, -0.298848, 0.01703, 0.212766, 1
1616577663738, 0.024163, 0.070748, -0.014504, -0.571221, -0.066714, 0.142371, 1
1616577663838, 0.030212, 0.032279, -0.004017, -0.447347, -0.025797, 0.111803, 1
1616577663939, 0.009219, 0.018903, -0.010367, -0.312954, -0.06693, 0.053525, 1
1616577664039, -0.005615, 0.008888, -0.038295, -0.368081, -0.034291, 0.086493, 1
1616577664140, -0.004796, 0.000228, 0.00359, -0.208114, 0.024233, 0.065686, 1
1616577664240, -0.006052, -0.001323, -0.012631, -0.086461, 0.028107, 0.029041, 1
1616577664341, -0.013617, 0.010004, -0.011119, -0.032235, 0.022324, 0.028655, 1
1616577664441, 0.011723, 0.001041, -0.015786, -0.107518, 0.012953, 0.054007, 1
1616577664542, -0.006258, -0.01663, -0.020549, -0.130311, -0.018919, 0.049675, 1
1616577664642, -0.007085, 0.017835, -0.014638, -0.06577, 0.034501, 0.03873, 1
1616577664743, 0.001954, -0.005846, 0.033451, -0.052294, 0.041997, -0.003837, 1
1616577664843, 0.0118, 0.040511, 0.014184, -0.016594, 0.01047, 0.025774, 1
1616577664944, -0.010499, 0.013792, -0.002362, -0.036664, 0.04177, 0.020346, 1
1616577665044, -0.002005, 0.057692, 0.012746, -0.019988, 0.029452, 0.001483, 1
