timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z, right_hand
1618995315456, -0.001409, 0.003784, 0.003236, 0.007442, 0.006104, -0.00078, 0
1618995315555, 0.001865, -0.004405, 0.005274, -0.027318, -0.001708, 0.002254, 0
1618995315655, 0.00367, 0.002919, -0.001524, -0.008812, -0.004256, 0.001482, 0
1618995315755, 0.000367, 0.001598, 0.007728, 0.004565, 0.000553, 0.000309, 0
1618995315854, 0.001914, 0.001881, 0.000037, 0.005654, -0.003681, 0.005962, 0
1618995315954, 0.002994, 0.021355, -0.000393, 0.057889, 0.00421, -0.004807, 0
1618995316054, 0.005865, 0.014802, -0.041991, 0.109387, -0.020458, -0.054664, 0
1618995316153, -0.060861, -0.016595, -0.129557, -0.017442, -0.018591, -0.101244, 0
1618995316253, -0.203437, -0.273653, -0.153326, -1.245048, -0.687093, 0.01568, 0
1618995316353, -0.399293, -0.237481, 0.129905, -1.664964, -0.720413, 0.815824, 0
1618995316453, -0.110924, -0.155751, 0.273618, -4.584088, -0.409842, 1.294952, 0
1618995316552, 0.324327, 0.191716, 0.048854, -2.955367, -0.491095, 1.346568, 0
1618995316652, 0.230409, -0.078393, 0.129072, 0.022298, -0.168229, 1.121117, 0
1618995316752, 0.208962, -0.022721, -0.045379, -0.478687, -0.02071, 0.467458, 0
1618995316851, 0.173667, 0.150372, -0.165162, -1.118577, -0.478337, 0.547414, 0
1618995316951, 0.077308, 0.07418, -0.015173, 0.029636, -0.145791, 0.085503, 0
1618995317051, 0.080752, -0.040699, -0.073406, -0.492615, 0.022237, 0.003122, 0
1618995317150, 0.016954, 0.055989, -0.059102, -0.352649, 0.196047, -0.054893, 0
1618995317250, 0.010755, -0.048418, 0.077047, -0.746013, 0.165456, -0.17457, 0
1618995317350, 0.015012, -0.005425, -0.097502, 0.252147, 0.119278, -0.083465, 0
1618995317449, 0.00131, 0.009899, -0.013109, -0.086648, 0.071313, -0.190827, 0
1618995317549, 0.062513, 0.106323, -0.008085, 0.023889, 0.035646, -0.33523, 0
1618995317649, 0.214127, 0.052229, -0.060221, 0.222009, 0.257232, -0.909637, 0
1618995317748, 0.159507, 0.013625, -0.032403, 0.180208, 0.393867, -1.134, 0
1618995317848, 0.147326, 0.066159, 0.128391, 0.781737, 0.303538, -1.112244, 0
1618995317948, 0.117339, 0.011071, 0.069588, 0.274301, 0.046524, -1.142522, 0
1618995318047, 0.066036, -0.076052, 0.110138, -0.19106, -0.19291, -1.113742, 0
1618995318147, -0.050893, -0.006289, 0.107642, -0.015773, -0.388439, -1.124336, 0
1618995318247, -0.154878, -0.101473, 0.046038, -0.114907, -0.334608, -0.882164, 0
1618995318347, -0.116569, -0.081561, -0.046415, 0.3596, -0.196718, -0.688515, 0
1618995318446, -0.079098, -0.078236, -0.038607, 0.420483, -0.173087, -0.749434, 0
1618995318546, -0.019367, -0.065208, -0.024272, 0.559105, -0.157813, -0.777741, 0
1618995318646, -0.013106, -0.062102, -0.01629, 0.81976, -0.265991, -0.783664, 0
1618995318745, -0.029135, -0.016813, -0.037342, 0.300201, -0.224459, -0.273432, 0
1618995318845, -0.038053, 0.091422, -0.013495, 0.668004, -0.315863, -0.358947, 0
1618995318945, -0.057862, 0.062413, 0.098429, 0.919888, -0.241218, -0.310299, 0
1618995319044, 0.005129, 0.061363, 0.042598, 1.030146, -0.298928, -0.261879, 0
1618995319144, 0.002317, -0.017728, 0.00448, 0.653859, -0.34227, -0.300457, 0
1618995319244, 0.008005, -0.00419, 0.021212, 0.762233, -0.312776, -0.227479, 0
1618995319343, 0.002359, 0.007028, 0.007496, 0.561394, -0.314086, -0.201497, 0
1618995319443, 0.001615, -0.040399, 0.036204, 0.39723, -0.289964, -0.13368, 0
1618995319543, -0.000737, 0.0035, -0.012043, 0.373147, -0.247995, -0.101488, 0
1618995319642, 0.000522, -0.023345, 0.028639, 0.357248, -0.177441, -0.118928, 0
1618995319742, -0.000142, -0.033266, 0.010622, 0.262548, -0.12054, -0.098131, 0
1618995319842, -0.002114, -0.009761, 0.020117, 0.111817, -0.112061, -0.040584, 0
1618995319942, -0.002699, -0.028755, 0.017932, -0.039138, -0.080458, -0.018251, 0
1618995320041, -0.007425, -0.005104, 0.012948, 0.000747, -0.032592, -0.004604, 0
1618995320141, 0.007429, -0.011985, -0.01219, 0.008426, -0.024492, -0.004888, 0
1618995320241, -0.003369, -0.021479, 0.028528, -0.060483, 0.001408, 0.001596, 0
1618995320340, -0.00192, 0.010155, 0.004553, 0.008905, -0.018838, 0.021316, 0
1618995320440, -0.000342, -0.006158, 0.005784, -0.016749, 0.002593, -0.023412, 0
1618995320540, 0.000594, 0.006959, 0.002179, -0.004785, -0.00035, -0.018633, 0
1618995320639, 0.009276, 0.005131, -0.005948, 0.044671, -0.011672, -0.025517, 0
1618995320739, -0.001062, -0.026279, 0.00211, 0.02001, -0.018346, -0.011736, 0
1618995320839, -0.005409, -0.007608, 0.010383, 0.001908, -0.016463, -0.009687, 0
